,code_dep,date,lat,long,tc
417,06,2017-12-24,43.648833,7.2090000000000005,7.860000000000024
418,06,2017-12-31,43.648833,7.208999999999999,8.798214285714305
419,06,2018-01-07,43.648833,7.208999999999999,13.148214285714305
420,06,2018-01-14,43.648833,7.208999999999999,9.875000000000027
421,06,2018-01-21,43.648833,7.208999999999999,10.99464285714288
422,06,2018-01-28,43.648833,7.208999999999999,10.662500000000023
423,06,2018-02-04,43.648833,7.208999999999999,9.564285714285736
424,06,2018-02-11,43.648833,7.208999999999999,8.541071428571453
425,06,2018-02-18,43.648833,7.208999999999999,8.700000000000022
426,06,2018-02-25,43.648833,7.208999999999999,8.946428571428596
427,06,2018-03-04,43.648833,7.208999999999999,5.559183673469412
428,06,2018-03-11,43.648833,7.208999999999999,11.10714285714288
429,06,2018-03-18,43.648833,7.208999999999999,11.300000000000024
430,06,2018-03-25,43.648833,7.208999999999999,9.908928571428593
431,06,2018-04-01,43.648833,7.208999999999999,12.07500000000002
432,06,2018-04-08,43.648833,7.208999999999999,13.764285714285734
433,06,2018-04-15,43.648833,7.208999999999999,12.880357142857166
434,06,2018-04-22,43.648833,7.208999999999999,18.196428571428594
435,06,2018-04-29,43.648833,7.208999999999999,17.667857142857166
436,06,2018-05-06,43.648833,7.208999999999999,16.896428571428597
437,06,2018-05-13,43.648833,7.208999999999999,18.185714285714308
438,06,2018-05-20,43.648833,7.208999999999999,16.798214285714305
439,06,2018-05-27,43.648833,7.208999999999999,20.107142857142883
440,06,2018-06-03,43.648833,7.208999999999999,21.060714285714308
441,06,2018-06-10,43.648833,7.208999999999999,20.439285714285738
442,06,2018-06-17,43.648833,7.208999999999999,22.15357142857145
443,06,2018-06-24,43.648833,7.208999999999999,24.428571428571452
444,06,2018-07-01,43.648833,7.208999999999999,23.04285714285717
445,06,2018-07-08,43.648833,7.208999999999999,24.883928571428594
446,06,2018-07-15,43.648833,7.209,25.87735849056606
447,06,2018-07-22,43.648833,7.208999999999999,24.932142857142882
448,06,2018-07-29,43.648833,7.208999999999999,25.96964285714288
449,06,2018-08-05,43.648833,7.208999999999999,28.735714285714305
450,06,2018-08-12,43.648833,7.208999999999999,26.639285714285737
451,06,2018-08-19,43.648833,7.208999999999999,25.853571428571453
452,06,2018-08-26,43.648833,7.208999999999999,26.882142857142878
453,06,2018-09-02,43.648833,7.208999999999999,23.43214285714288
454,06,2018-09-09,43.648833,7.208999999999999,22.798214285714305
455,06,2018-09-16,43.648833,7.208999999999999,24.071428571428594
456,06,2018-09-23,43.648833,7.208999999999999,24.285714285714302
457,06,2018-09-30,43.648833,7.208999999999999,21.66071428571431
458,06,2018-10-07,43.648833,7.208999999999999,19.587500000000023
459,06,2018-10-14,43.648833,7.208999999999999,20.0464285714286
460,06,2018-10-21,43.648833,7.208999999999999,19.962500000000027
461,06,2018-10-28,43.648833,7.209,17.975925925925946
